date,open_price,highest_price,lowest_price,close_price,price_change,change_percentage,volume
6/5/2021,"76,460.17","76,460.17","74,465.56","74,465.56",,,"7,844,900.00"
5/5/2021,"76,127.74","77,291.26","76,127.74","76,460.17",,,"4,562,900.00"
4/5/2021,"77,291.26","77,291.26","76,044.63","76,127.74",,,"4,182,856.00"
29/04/2021,"77,873.02","78,288.57","76,044.63","77,706.81",,,"6,799,700.00"
28/04/2021,"79,535.20","79,618.31","77,706.81","77,873.02",,,"6,099,900.00"
27/04/2021,"79,784.53","80,200.07","78,953.44","79,535.20",,,"5,620,300.00"
26/04/2021,"80,615.62","82,277.80","79,784.53","79,784.53",,,"6,277,314.00"
23/04/2021,"81,446.71","83,025.78","80,449.40","82,693.34",,,"4,018,900.00"
22/04/2021,"82,527.12","82,693.34","80,615.62","81,446.71",,,"3,567,300.00"
20/04/2021,"80,615.62","83,939.97","80,532.51","82,527.12",,,"7,007,238.00"
19/04/2021,"80,532.51","81,031.16","79,036.55","79,867.64",,,"6,512,860.00"
16/04/2021,"81,945.36","82,028.47","80,116.96","80,532.51",,,"4,986,400.00"
15/04/2021,"82,776.45","83,524.43","82,194.69","82,360.90",,,"4,099,500.00"
14/04/2021,"83,108.88","83,108.88","82,194.69","82,527.12",,,"4,017,400.00"
13/04/2021,"83,773.76","84,521.74","82,859.56","83,108.88",,,"4,546,300.00"
12/4/2021,"83,108.88","83,358.21","82,693.34","83,108.88",,,"3,882,400.00"
9/4/2021,"83,025.78","83,108.88","82,444.01","82,942.67",,,"2,736,700.00"
8/4/2021,"83,441.32","83,524.43","82,610.23","83,025.78",,,"3,806,200.00"
7/4/2021,"83,939.97","83,939.97","83,108.88","83,191.99",,,"3,644,300.00"
6/4/2021,"85,269.72","85,352.82","83,773.76","84,355.52",,,"3,535,900.00"
5/4/2021,"86,848.78","86,848.78","84,937.28","85,269.72",,,"2,822,700.00"
2/4/2021,"85,186.61","86,433.24","84,854.17","85,352.82",,,"3,840,000.00"
1/4/2021,"81,862.25","83,939.97","81,446.71","83,939.97",,,"6,239,900.00"
31/03/2021,"82,360.90","82,360.90","81,446.71","81,779.14",,,"2,870,400.00"
30/03/2021,"82,776.45","83,191.99","81,945.36","82,444.01",,,"4,425,400.00"
29/03/2021,"81,529.82","83,025.78","81,280.49","82,277.80",,,"2,995,300.00"
26/03/2021,"81,446.71","81,862.25","80,283.18","80,948.05",,,"3,920,000.00"
25/03/2021,"82,277.80","82,859.56","81,696.03","81,862.25",,,"3,256,800.00"
24/03/2021,"82,776.45","83,108.88","81,862.25","82,028.47",,,"3,285,809.00"
23/03/2021,"83,607.54","83,690.65","82,859.56","83,275.10",,,"4,554,300.00"
22/03/2021,"84,521.74","84,604.84","83,607.54","83,773.76",,,"3,516,331.00"
19/03/2021,"84,937.28","84,937.28","84,272.41","84,521.74",,,"3,884,100.00"
18/03/2021,"83,939.97","85,186.61","83,939.97","85,186.61",,,"2,608,900.00"
17/03/2021,"83,939.97","83,939.97","83,191.99","83,524.43",,,"3,568,400.00"
16/03/2021,"84,937.28","85,020.39","83,191.99","83,939.97",,,"4,314,700.00"
15/03/2021,"85,435.93","85,602.15","84,854.17","84,937.28",,,"2,513,500.00"
12/3/2021,"85,602.15","85,851.48","84,521.74","84,937.28",,,"2,744,694.00"
11/3/2021,"85,186.61","86,267.02","84,854.17","85,435.93",,,"2,417,000.00"
10/3/2021,"83,524.43","85,186.61","82,942.67","84,023.08",,,"3,391,300.00"
9/3/2021,"84,023.08","84,355.52","83,275.10","83,524.43",,,"4,141,900.00"
8/3/2021,"85,934.59","86,100.80","84,521.74","84,937.28",,,"3,250,400.00"
5/3/2021,"85,685.26","85,685.26","84,521.74","85,602.15",,,"4,187,600.00"
4/3/2021,"87,430.55","87,679.87","85,602.15","85,934.59",,,"2,873,500.00"
3/3/2021,"87,098.11","87,181.22","86,433.24","86,848.78",,,"2,897,900.00"
2/3/2021,"88,261.63","88,510.96","86,433.24","87,181.22",,,"3,258,667.00"
1/3/2021,"87,679.87","88,012.31","87,264.33","87,762.98",,,"2,400,600.00"
26/02/2021,"86,100.80","87,181.22","85,934.59","87,098.11",,,"3,915,500.00"
25/02/2021,"88,012.31","88,344.74","86,599.46","86,931.89",,,"4,577,900.00"
24/02/2021,"88,926.51","89,674.49","87,679.87","87,929.20",,,"2,836,000.00"
23/02/2021,"89,342.05","89,757.59","88,261.63","88,926.51",,,"3,853,200.00"
22/02/2021,"89,258.94","89,591.38","89,175.83","89,342.05",,,"3,411,640.00"
19/02/2021,"89,591.38","90,006.92","89,009.61","89,757.59",,,"3,082,700.00"
18/02/2021,"90,339.36","90,588.68","89,342.05","90,588.68",,,"2,892,900.00"
17/02/2021,"89,757.59","90,505.57","89,175.83","90,339.36",,,"3,317,200.00"
9/2/2021,"87,513.66","90,505.57","87,181.22","89,757.59",,,"3,574,200.00"
8/2/2021,"91,087.34","91,087.34","86,267.02","87,513.66",,,"5,256,400.00"
5/2/2021,"90,256.25","91,419.77","90,256.25","91,087.34",,,"2,862,700.00"
4/2/2021,"91,170.45","91,170.45","88,926.51","90,422.47",,,"1,924,400.00"
3/2/2021,"88,427.85","91,170.45","88,427.85","91,170.45",,,"3,056,500.00"
2/2/2021,"85,020.39","88,926.51","85,020.39","88,427.85",,,"4,482,400.00"
1/2/2021,"85,602.15","87,430.55","84,771.06","85,352.82",,,"3,831,700.00"
29/01/2021,"79,784.53","85,435.93","79,784.53","85,435.93",,,"4,409,922.00"
28/01/2021,"83,108.88","84,687.95","79,867.64","79,867.64",,,"4,895,300.00"
27/01/2021,"88,095.42","88,760.29","85,186.61","85,851.48",,,"3,425,400.00"
26/01/2021,"89,840.70","90,173.14","87,264.33","88,677.18",,,"2,669,200.00"
25/01/2021,"90,505.57","91,170.45","89,757.59","89,923.81",,,"2,554,800.00"
22/01/2021,"91,585.99","92,084.64","90,339.36","90,339.36",,,"2,729,000.00"
21/01/2021,"91,336.66","92,001.53","90,422.47","91,669.10",,,"3,033,700.00"
20/01/2021,"90,422.47","91,004.23","88,095.42","90,588.68",,,"3,783,300.00"
19/01/2021,"94,162.37","94,162.37","88,926.51","89,508.27",,,"4,420,372.00"
18/01/2021,"94,910.35","95,658.33","94,162.37","94,162.37",,,"2,674,000.00"
15/01/2021,"94,328.58","95,824.54","93,996.15","94,661.02",,,"2,125,700.00"
14/01/2021,"95,076.56","95,076.56","93,580.60","93,996.15",,,"3,846,800.00"
13/01/2021,"96,655.63","97,403.61","94,910.35","95,159.67",,,"2,685,600.00"
12/1/2021,"96,821.85","96,988.07","95,907.65","96,655.63",,,"2,544,400.00"
11/1/2021,"93,497.49","96,406.31","93,497.49","96,323.20",,,"4,661,500.00"
8/1/2021,"92,666.41","93,829.93","92,167.75","93,081.95",,,"3,674,500.00"
7/1/2021,"91,419.77","92,084.64","91,253.55","91,752.21",,,"2,897,900.00"
6/1/2021,"92,250.86","92,500.19","91,253.55","91,253.55",,,"2,923,100.00"
5/1/2021,"90,505.57","93,081.95","90,090.03","92,084.64",,,"4,033,900.00"
4/1/2021,"90,336.32","90,418.66","89,759.88","90,006.92",,,"2,319,654.00"
31/12/2020,"89,759.88","90,501.01","89,595.18","89,595.18",,,"1,193,810.00"
30/12/2020,"89,924.57","90,748.06","89,430.48","89,595.18",,,"2,386,200.00"
29/12/2020,"89,759.88","90,089.27","89,430.48","89,924.57",,,"1,299,700.00"
28/12/2020,"89,842.22","90,336.32","89,183.44","89,512.83",,,"2,305,300.00"
25/12/2020,"89,595.18","89,842.22","89,018.74","89,759.88",,,"1,803,510.00"
24/12/2020,"90,748.06","90,995.10","88,936.39","89,512.83",,,"2,511,360.00"
23/12/2020,"90,501.01","91,736.24","90,501.01","90,748.06",,,"2,624,593.00"
22/12/2020,"91,324.50","91,324.50","90,418.66","90,501.01",,,"2,497,600.00"
21/12/2020,"90,912.76","91,736.24","90,748.06","91,406.85",,,"2,385,080.00"
18/12/2020,"90,995.10","91,406.85","90,583.36","90,912.76",,,"3,500,120.00"
17/12/2020,"91,406.85","91,406.85","90,830.41","90,912.76",,,"2,978,670.00"
16/12/2020,"91,571.54","92,477.38","91,159.80","91,900.94",,,"2,269,330.00"
15/12/2020,"93,053.82","93,300.86","91,242.15","91,571.54",,,"4,572,910.00"
14/12/2020,"92,889.12","93,383.21","92,559.73","93,383.21",,,"2,605,300.00"
11/12/2020,"92,230.33","92,889.12","92,065.63","92,724.42",,,"2,791,940.00"
10/12/2020,"90,830.41","93,794.95","90,830.41","92,230.33",,,"6,246,274.00"
9/12/2020,"90,583.36","90,665.71","90,006.92","90,336.32",,,"1,701,940.00"
8/12/2020,"90,665.71","90,830.41","89,759.88","89,924.57",,,"2,085,020.00"
7/12/2020,"89,759.88","91,324.50","89,595.18","90,583.36",,,"1,970,400.00"
4/12/2020,"90,171.62","90,336.32","89,595.18","89,759.88",,,"1,763,720.00"
3/12/2020,"89,759.88","90,501.01","89,595.18","90,171.62",,,"1,527,440.00"
2/12/2020,"90,253.97","90,418.66","89,512.83","89,759.88",,,"1,332,460.00"
1/12/2020,"88,359.95","90,418.66","88,277.60","90,336.32",,,"2,568,850.00"
